ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-6946226,Source1,2,2020-11-25 06:16:00,2020-11-25 09:03:17,34.04179,-118.567649,34.04173,-118.567293,0.021,BTWN COASTLINE DR -PORTO MARINA WAY. RP ADV HEARD TC **NFD, Pacific Coast Hwy,Malibu,Los Angeles,CA,90265-5753,US,US/Pacific,KSMO,2020-11-25 05:51:00,49.0,47.0,90.0,29.9,6.0,NNE,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-2526538,Source2,2,2018-10-18 16:26:33,2018-10-18 17:11:21,35.914124,-83.998779,,,0.0,Accident on TN-332 Northshore Dr at Duncan Rd.,S Northshore Dr,Knoxville,Knox,TN,37919-8522,US,US/Eastern,KTYS,2018-10-18 16:53:00,64.0,,38.0,30.34,10.0,NNE,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3104076,Source2,3,2017-12-04 05:55:25,2017-12-04 06:40:07,35.036423,-81.836395,,,0.0,Accident on I-85 Northbound at Exit 82 Buds Dr.,I-85 S,Cowpens,Spartanburg,SC,29330,US,US/Eastern,KSPA,2017-12-04 05:55:00,41.0,,81.0,30.28,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4156563,Source1,2,2022-02-13 07:50:00,2022-02-14 09:08:25,32.479939,-93.736015,32.479979,-93.737389,0.08,Incident on FOREST AVE near GILBERT DR Expect long delays., Wheeless Ave,Shreveport,Caddo,LA,71104-4524,US,US/Central,KDTN,2022-02-13 07:53:00,29.0,29.0,61.0,30.27,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1848133,Source2,3,2019-11-27 19:00:39,2019-11-27 19:30:13,34.517792,-81.898987,,,0.0,Lane blocked due to accident on I-385 Southbound at Exit 2 Dogwood Ln.,I-385 N,Clinton,Laurens,SC,29325,US,US/Eastern,KLUX,2019-11-27 18:55:00,68.0,68.0,24.0,29.26,10.0,WSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3663220,Source1,2,2023-03-24 20:31:00.000000000,2023-03-24 22:42:43.000000000,38.56652800000001,-121.620909,38.573181,-121.58366,2.064,Accident on I-80 E from CR-32B/Chiles Rd (I-80) to Capitol Ave/Enterprise Blvd (I-80).,I-80 E,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,2023-03-24 20:35:00,48.0,48.0,62.0,30.27,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-5255846,Source1,2,2022-04-18 20:36:00,2022-04-18 21:58:48,40.797742,-77.643124,40.797631,-77.641793,0.07,Incident on US-322 EB near MOUNTAIN BACK RD Drive with caution., Mountain Back Rd,Spring Mills,Centre,PA,16875-9102,US,US/Eastern,KUNV,2022-04-18 20:25:00,32.0,32.0,100.0,28.6,0.75,CALM,0.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Day,Day
A-289349,Source2,2,2016-10-05 19:06:52,2016-10-05 19:51:52,30.132162,-95.703354,,,0.0,Accident on Alton Wright Dr at Walnut Grove Ln.,Alton Wright Dr,Magnolia,Montgomery,TX,77355-4872,US,US/Central,KDWH,2016-10-05 18:53:00,84.0,,67.0,29.88,10.0,SE,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3629311,Source1,2,2017-06-13 15:24:23,2017-06-13 21:24:23,33.38749,-86.78326,33.40137,-86.78771,0.993,At I-459/Exit 250 - Accident.,I-65 N,Birmingham,Jefferson,AL,35216,US,US/Central,KBHM,2017-06-13 15:53:00,89.1,,43.0,30.02,10.0,Variable,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4691365,Source1,2,2022-11-08 11:33:55.000000,2022-11-08 12:49:28.000000,39.16148,-76.817231,39.169823,-76.803011,0.955,Incident on I-95 NB near EXIT 38B Expect long delays.,I-95 N,Jessup,Howard,MD,20794,US,US/Eastern,KFME,2022-11-08 11:38:00,55.0,55.0,36.0,30.42,10.0,NNW,8.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3474183,Source1,4,2016-11-27 13:10:38,2016-11-27 19:10:38,38.462849,-81.64377900000002,38.509044,-81.64408900000002,3.192,Closed at WV-622/Exit 114 - Road closed due to accident.,I-77 N,Charleston,Kanawha,WV,25320,US,US/Eastern,KCRW,2016-11-27 12:54:00,48.9,,44.0,30.21,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-551519,Source2,3,2022-07-29 12:42:18,2022-07-29 13:29:34,36.624481,-82.17999300000002,,,0.0,Two lanes blocked due to crash on I-81 Northbound at Exit 3 I-381 Exits 1A 1B.,I-81 N,Bristol,Bristol,VA,24201,US,US/Eastern,KVJI,2022-07-29 12:35:00,73.0,73.0,100.0,27.93,4.0,WNW,5.0,0.06,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6221500,Source1,2,2021-11-17 07:40:00,2021-11-17 08:57:06,33.802299,-117.145618,33.803388,-117.145134,0.08,Incident on LAKEVIEW AVE near MERRELL AVE Drive with caution., Lakeview Ave,Nuevo,Riverside,CA,92567,US,US/Pacific,KRIV,2021-11-17 07:58:00,50.0,50.0,100.0,28.41,0.25,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4941490,Source1,2,2022-11-17 22:22:00.000000000,2022-11-18 00:38:49.000000000,38.252172,-121.301195,38.252415,-121.301283,0.017,Accident on 7th St from D St to C St., D St,Galt,Sacramento,CA,95632-1936,US,US/Pacific,KSAC,2022-11-17 21:53:00,43.0,43.0,86.0,30.15,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4464897,Source1,2,2022-11-22 16:42:00,2022-11-22 18:43:57,32.764392,-117.205352,32.76215,-117.204777,0.158,Incident on I-5 SB near I-8 Drive with caution.,I-5 S,San Diego,San Diego,CA,92110,US,US/Pacific,KSAN,2022-11-22 16:51:00,62.0,62.0,56.0,30.02,10.0,WNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2195679,Source2,2,2019-04-01 22:10:10,2019-04-01 22:54:58,40.78764,-72.845299,,,0.0,Accident on Mastic Rd at Meadowmere Ave.,Meadowmere Ave,Mastic,Suffolk,NY,11950-4721,US,US/Eastern,KHWV,2019-04-01 21:56:00,31.0,31.0,54.0,30.29,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3769016,Source1,2,2022-09-21 06:31:00,2022-09-21 08:43:13,34.170144,-118.30428899999998,34.162256,-118.294021,0.8009999999999999,Accident on Golden State Fwy S - I-5 S from Olive Ave/Verdugo Ave (I-5) to CA-134/Ventura Fwy (I-5).,Golden State Fwy S,Burbank,Los Angeles,CA,91502,US,US/Pacific,KBUR,2022-09-21 06:53:00,62.0,62.0,75.0,29.12,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-5472470,Source1,2,2021-12-03 09:19:00.000000000,2021-12-03 11:45:51.000000000,28.523008,-81.308767,28.522854,-81.31048299999998,0.105,Stationary traffic on FL-436 - FL-552 from Bowen Dr to Woolco Way due to accident., Curry Ford Rd,Orlando,Orange,FL,32822-2912,US,US/Eastern,KORL,2021-12-03 08:53:00,64.0,64.0,80.0,30.03,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4661334,Source1,2,2023-01-04 07:58:00,2023-01-04 10:08:57,37.065325,-121.22445,37.06386,-121.228245,0.232,Accident on CA-152 / Pacheco Pass Hwy at Pacheco Pass Hwy.,Pacheco Pass Hwy,Hollister,Santa Clara,CA,95023,US,US/Pacific,KCVH,2023-01-04 07:55:00,55.0,55.0,67.0,29.63,10.0,ESE,9.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3791050,Source1,2,2022-03-17 14:43:30.000000000,2022-03-17 16:53:23.000000000,32.238003000000006,-110.8755,32.236118,-110.874811,0.136,Stationary traffic from E Bellevue St to N Jefferson Ave due to accident., E Bellevue St,Tucson,Pima,AZ,85712-4942,US,US/Mountain,KDMA,2022-03-17 14:58:00,72.0,72.0,12.0,27.19,10.0,W,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-6652544,Source1,2,2020-11-07 00:31:26,2020-11-07 02:07:31,43.012965,-78.321522,43.016485,-78.25680200000002,3.279,Incident on I-90 EB near I-90 Drive with caution.,I-90 E,Batavia,Genesee,NY,14020,US,US/Eastern,KROC,2020-11-07 00:54:00,51.0,51.0,71.0,29.6,10.0,SW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2432698,Source2,2,2018-11-05 12:16:06,2018-11-05 12:45:59,35.892353,-78.75255600000001,,,0.0,Accident on US-70 Glenwood Ave at Triangle Dr.,Glenwood Ave,Raleigh,Wake,NC,27617-7503,US,US/Eastern,KRDU,2018-11-05 11:51:00,59.0,,93.0,30.12,8.0,NE,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4936571,Source1,2,2022-02-20 22:01:59,2022-02-21 00:03:15,45.66219449021499,-108.80236029573057,45.636424490215,-108.90475029573057,5.256,Incident on I-90 WB near MM 474 Drive with caution.,I-90 W,Laurel,Yellowstone,MT,59044,US,US/Mountain,KBIL,2022-02-20 22:08:00,7.0,-7.0,84.0,26.22,1.0,NE,9.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5640807,Source1,2,2021-12-11 15:18:22,2021-12-11 17:22:28,41.377516,-74.10325300000002,41.395042,-74.091796,1.349,NYSTA - Statewide Ops.: crash on I-87 - NYS Thruway southbound at After Exit 16 (I-87) - Harriman (Rte 17N - US6) starting 3:18 PM 12/11/2021 [CARS CAD-213450260],I-87 N,Highland Mills,Orange,NY,10930,US,US/Eastern,KSWF,2021-12-11 15:45:00,52.0,52.0,94.0,29.07,7.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6033531,Source1,2,2021-03-09 05:21:00,2021-03-09 07:05:49,41.282563,-122.29803,41.278073,-122.290165,0.513,Incident on I-5 SB near 89 Drive with caution.,I-5 S,Mount Shasta,Siskiyou,CA,96067,US,US/Pacific,KMHS,2021-03-09 05:20:00,31.0,31.0,89.0,26.35,6.0,ESE,3.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-978879,Source2,2,2021-07-05 07:20:39,2021-07-05 08:38:08,40.961899,-72.918938,,,0.0,Accident on Soundview Dr at Corona Rd.,Soundview Dr,Rocky Point,Suffolk,NY,11778-9728,US,US/Eastern,KHWV,2021-07-05 07:17:00,67.0,67.0,90.0,29.97,7.0,VAR,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4615107,Source1,2,2022-08-22 15:03:00,2022-08-22 16:41:06,33.700461,-117.775079,33.710772,-117.782794,0.8390000000000001,Incident on I-5 NB near YALE AVE Expect delays.,I-5 N,Irvine,Orange,CA,92604,US,US/Pacific,KSNA,2022-08-22 14:53:00,80.0,80.0,58.0,29.87,10.0,SW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3071805,Source2,2,2018-01-17 08:25:45,2018-01-17 09:10:05,41.406219,-81.466797,,,0.0,Delays due to accident on US-422 Eastbound before Exit 16 Harper Rd.,US-422 W,Solon,Cuyahoga,OH,44139,US,US/Eastern,KCGF,2018-01-17 08:08:00,8.6,-1.3,92.0,30.47,5.0,South,5.8,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6141431,Source1,2,2021-12-03 06:00:43,2021-12-03 07:19:42,32.85738,-96.766096,32.857276,-96.766013,0.009,Incident on AMESBURY DR near SOUTHWESTERN BLVD Drive with caution., Southwestern Blvd,Dallas,Dallas,TX,75206-2001,US,US/Central,KDAL,2021-12-03 06:06:00,60.0,60.0,100.0,29.48,1.0,SSE,9.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1544864,Source2,2,2020-04-03 13:04:00,2020-04-03 15:03:38,35.059933,-80.77005799999998,,,0.0,Accident on NC-16 Providence Rd at I-485 Exit 57.,I-485 N,Charlotte,Mecklenburg,NC,28277,US,US/Eastern,KEQY,2020-04-03 12:53:00,67.0,67.0,25.0,29.26,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-172170,Source2,2,2016-11-22 19:52:23,2016-11-22 20:37:12,41.751759,-87.978043,,,0.0,Accident on Adams St at 75th St.,75th St,Darien,DuPage,IL,60561,US,US/Central,KLOT,2016-11-22 19:55:00,35.2,27.1,88.0,30.17,10.0,ESE,11.5,,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-4689371,Source1,2,2022-08-25 17:30:54,2022-08-25 17:50:54,32.78819203,-96.80363774,32.78670203,-96.80541774,0.146,Slow traffic on Woodall Rodgers Fwy from N Akard St (TX-366 Frontage) to TX-354/N Field St (TX-366 Frontage) due to accident.,N Akard St,Dallas,Dallas,TX,75201,US,US/Central,KDAL,2022-08-25 17:53:00,90.0,90.0,46.0,29.43,10.0,ENE,6.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1441891,Source2,3,2020-08-28 08:39:39,2020-08-28 09:24:15,37.372066,-121.85041,,,0.0,#1 lane blocked due to accident on I-680 Southbound before Mckee Rd.,I-680 S,San Jose,Santa Clara,CA,95133,US,US/Pacific,KRHV,2020-08-28 08:50:00,61.0,61.0,77.0,29.7,7.0,CALM,0.0,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3787733,Source1,2,2022-09-13 07:04:00,2022-09-13 08:35:11,25.583662,-80.366644,25.595286,-80.371879,0.867,Incident on FLORIDA'S TPKE NB near EXIT 9 Left lane blocked.,Florida's Tpke N,Miami,Miami-Dade,FL,33157,US,US/Eastern,KTMB,2022-09-13 06:53:00,76.0,76.0,100.0,29.9,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1531602,Source2,2,2020-03-17 07:24:14,2020-03-17 08:38:32,39.939156,-83.010216,,,0.0,Right hand shoulder blocked due to accident on I-71 Northbound at Exit 105 Greenlawn Ave.,American Blvd,Columbus,Franklin,OH,43223-2601,US,US/Eastern,KTZR,2020-03-17 07:25:00,41.0,41.0,93.0,29.13,7.0,W,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4748842,Source1,2,2022-08-10 18:49:00,2022-08-10 20:04:50,28.552595,-81.449669,28.552805,-81.449669,0.015,Incident on DEAUVILLE DR near SR-50 Drive with caution.,Deauville Dr,Orlando,Orange,FL,32808,US,US/Eastern,KORL,2022-08-10 18:53:00,90.0,90.0,55.0,29.97,10.0,ESE,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-540442,Source2,3,2022-08-10 19:13:34,2022-08-10 19:43:17,32.782017,-96.76944,,,0.0,Left lane blocked due to crash on I-30 Westbound at Exit 47C 1st Ave.,1st Ave,Dallas,Dallas,TX,75226,US,US/Central,KDAL,2022-08-10 19:20:00,77.0,77.0,90.0,29.53,8.0,ESE,5.0,0.02,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5906625,Source1,2,2021-03-22 16:33:49.000000000,2021-03-22 19:49:00.000000000,32.676536,-97.183355,32.668572999999995,-97.229052,2.714,Stationary traffic on I-20 W - US-287 N from Kelly Elliott Rd/Exit 447 (I-20) to Bowman Springs Rd/Exit 443 (I-20) due to accident.,I-20 W,Arlington,Tarrant,TX,76017,US,US/Central,KGKY,2021-03-22 16:53:00,63.0,63.0,84.0,29.02,10.0,ESE,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4264832,Source1,2,2023-02-02 18:33:59,2023-02-02 19:03:59,41.497664,-87.86203499999998,41.497713,-87.862188,0.009,At CR-74/W Laraway Rd - Accident., S La Grange Rd,Frankfort,Will,IL,60423,US,US/Central,KLOT,2023-02-02 18:55:00,23.0,9.0,59.0,29.52,10.0,NNW,18.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-5783116,Source1,2,2021-11-19 18:19:45,2021-11-19 19:34:47,38.305573,-77.480137,38.306382,-77.479793,0.059,On US-1 in the City of Fredericksburg in the vicinity of Jefferson Davis Hwy; Snowden St motorists can expect delays due to a vehicle crash. All north lanes are closed., Jefferson Davis Hwy,Fredericksburg,Fredericksburg,VA,22401-4416,US,US/Eastern,KEZF,2021-11-19 18:15:00,42.0,42.0,41.0,30.38,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2439032,Source2,2,2018-11-07 10:47:20,2018-11-07 11:17:05,39.86078300000001,-84.91774699999998,,,0.0,Accident on Williamsburg Pike at Holsapple Rd.,Williamsburg Pike,Richmond,Wayne,IN,47374-1380,US,US/Eastern,KVES,2018-11-07 10:55:00,42.8,34.0,66.0,30.12,10.0,West,20.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6858159,Source1,2,2020-12-17 11:23:00,2020-12-17 17:29:00,42.412541,-83.070053,42.414749,-83.06362800000002,0.362,Slow traffic on M-8 - M-8 E from I-75/Chrysler Fwy (MI-8) to Conant St (MI-8) due to accident.,Davison Fwy E,Hamtramck,Wayne,MI,48212,US,US/Eastern,KDET,2020-12-17 11:23:00,30.0,24.0,79.0,29.42,6.0,NNE,6.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3010370,Source2,3,2018-02-13 07:19:28,2018-02-13 08:04:05,33.667891999999995,-117.817917,,,0.0,Median and HOV lane blocked due to accident on I-405 Northbound before Exit 5 Culver Dr.,I-405 N,Irvine,Orange,CA,92612,US,US/Pacific,KSNA,2018-02-13 06:53:00,51.1,,77.0,30.07,10.0,NE,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6504468,Source1,2,2021-02-18 09:08:00.000000000,2021-02-18 10:50:18.000000000,41.330562,-73.81788399999998,41.328974,-73.81875699999998,0.119,Incident on TACONIC STATE PKWY SB near US-6 Right shoulder closed.,Taconic State Pkwy S,Shrub Oak,Westchester,NY,10588,US,US/Eastern,KDXR,2021-02-18 08:53:00,23.0,16.0,72.0,29.94,10.0,ENE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1050327,Source2,2,2021-05-11 07:49:45,2021-05-11 08:35:23,41.788151,-87.977859,,,0.0,Accident on CR-35 55th St at Grant St.,S Grant St,Westmont,DuPage,IL,60559-1911,US,US/Central,KMDW,2021-05-11 07:53:00,47.0,45.0,59.0,29.66,10.0,NNE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6064289,Source1,2,2021-07-07 07:32:30.000000000,2021-07-07 08:50:30.000000000,33.9407,-117.396442,33.946136,-117.388869,0.574,Slow traffic on Riverside Fwy E - CA-91 E from Madison St (CA-91) to Arlington Ave (CA-91) due to accident.,CA-91 E,Riverside,Riverside,CA,92506,US,US/Pacific,KRAL,2021-07-07 07:53:00,67.0,67.0,76.0,29.01,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4559550,Source1,2,2022-06-02 17:18:31.000000000,2022-06-02 19:59:38.000000000,29.615340000000003,-82.3387,29.61482,-82.341553,0.175,Slow traffic on FL-331 from FL-329/S Main St (Williston Rd) to FL-121/FL-331/SW 34th St (Williston Rd) due to accident., SW Williston Rd,Gainesville,Alachua,FL,32601-9045,US,US/Eastern,KGNV,2022-06-02 16:53:00,90.0,90.0,39.0,29.69,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3614060,Source1,2,2017-05-11 20:21:05,2017-05-12 02:23:43,40.950822,-76.0264,40.957825,-76.027039,0.485,At PA-93/Exit 145 - Accident. Lane blocked.,I-81 N,Hazleton,Luzerne,PA,18202,US,US/Eastern,KAVP,2017-05-11 19:54:00,57.0,,57.0,29.94,10.0,SW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-5014326,Source1,2,2022-08-07 20:55:00,2022-08-07 23:15:59,34.018190999999995,-117.339944,34.017304,-117.339948,0.061,Incident on IOWA AVE SB near E LA CADENA DR Drive with caution.,E La Cadena Dr,Riverside,Riverside,CA,92507,US,US/Pacific,KRAL,2022-08-07 20:53:00,84.0,84.0,28.0,29.04,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4448977,Source1,2,2023-01-30 13:41:00.000000000,2023-01-30 18:08:30.000000000,32.926208,-96.818255,32.918221,-96.855886,2.251,Stationary traffic on I-635 W - LBJ Fwy W from Montfort Dr (I-635) to Marsh Ln/Exit 24 (I-635) due to accident.,I-635 W,Dallas,Dallas,TX,75240,US,US/Central,KADS,2023-01-30 13:47:00,28.0,18.0,93.0,29.58,10.0,NNW,13.0,0.0,Freezing Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1431784,Source2,2,2020-08-20 14:28:26,2020-08-20 14:58:09,36.133133,-95.859787,,,0.0,Accident on US-169 Northbound at 21st St.,Mingo Valley Expy N,Tulsa,Tulsa,OK,74129,US,US/Central,KTUL,2020-08-20 14:53:00,86.0,86.0,43.0,29.17,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4907410,Source1,2,2022-09-15 19:06:00,2022-09-15 20:23:21,33.754363,-117.189386,33.754087,-117.189389,0.019,Incident on I-215 SB near L74 Drive with caution.,Escondido Fwy S,Perris,Riverside,CA,92570,US,US/Pacific,KRIV,2022-09-15 18:56:00,75.0,75.0,47.0,28.3,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1357129,Source2,2,2020-10-26 16:28:46,2020-10-26 17:28:52,39.99008900000001,-75.589752,,,0.0,Lane blocked due to accident on PA-100 Northbound at US-202.,PA-100 Spur S,West Chester,Chester,PA,19380,US,US/Eastern,KOQN,2020-10-26 16:35:00,59.0,59.0,94.0,29.4,0.5,CALM,0.0,0.0,Drizzle and Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4216633,Source1,2,2022-12-28 17:15:00,2022-12-28 18:33:12,36.051286,-119.303948,36.056577,-119.303934,0.366,Incident on S CALLISON RD near HOUSE 1190 Drive with caution., Road 120,Tipton,Tulare,CA,93272,US,US/Pacific,KPTV,2022-12-28 16:56:00,54.0,54.0,75.0,29.5,10.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
